X,CH1,Start,Increment
Sequence,VOLT,0.00E+0,2.00E-2
0,1.24E+0
1,9.20E-1
2,9.20E-1
3,1.24E+0
4,8.80E-1
5,1.24E+0
6,1.24E+0
7,8.80E-1
8,9.20E-1
9,1.16E+0
10,9.60E-1
11,1.16E+0
12,1.08E+0
13,9.20E-1
14,1.16E+0
15,8.80E-1
16,8.80E-1
17,1.16E+0
18,8.80E-1
19,1.12E+0
20,8.80E-1
21,1.12E+0
22,1.12E+0
23,8.80E-1
24,8.80E-1
25,1.12E+0
26,9.20E-1
27,1.16E+0
28,9.20E-1
29,1.20E+0
30,8.80E-1
31,1.16E+0
32,8.40E-1
33,1.32E+0
34,1.32E+0
35,8.40E-1
36,8.80E-1
37,1.24E+0
38,1.20E+0
39,9.20E-1
40,8.80E-1
41,1.16E+0
42,8.80E-1
43,1.16E+0
44,8.80E-1
45,1.24E+0
46,8.80E-1
47,1.32E+0
48,1.32E+0
49,8.40E-1
50,9.20E-1
51,1.32E+0
52,1.28E+0
53,8.80E-1
54,9.20E-1
55,1.20E+0
56,1.00E+0
57,1.24E+0
58,1.00E+0
59,1.24E+0
60,1.08E+0
61,1.32E+0
62,1.32E+0
63,1.08E+0
64,1.36E+0
65,1.08E+0
66,1.40E+0
67,1.08E+0
68,1.16E+0
69,1.40E+0
70,1.16E+0
71,1.40E+0
72,1.24E+0
73,1.48E+0
74,1.24E+0
75,1.48E+0
76,1.48E+0
77,1.24E+0
78,1.24E+0
79,1.48E+0
80,1.44E+0
81,1.24E+0
82,1.28E+0
83,1.48E+0
84,1.24E+0
85,1.48E+0
86,1.32E+0
87,1.52E+0
88,1.48E+0
89,1.32E+0
90,1.48E+0
91,1.32E+0
92,1.52E+0
93,1.28E+0
94,1.48E+0
95,1.32E+0
96,1.24E+0
97,1.44E+0
98,1.48E+0
99,1.20E+0
100,1.40E+0
101,1.20E+0
102,1.44E+0
103,1.20E+0
104,1.44E+0
105,1.20E+0
106,1.40E+0
107,1.16E+0
108,1.16E+0
109,1.40E+0
110,1.40E+0
111,1.12E+0
112,1.16E+0
113,1.44E+0
114,1.40E+0
115,1.16E+0
116,1.40E+0
117,1.16E+0
118,1.20E+0
119,1.44E+0
120,1.20E+0
121,1.40E+0
122,1.40E+0
123,1.16E+0
124,1.40E+0
125,1.12E+0
126,1.16E+0
127,1.40E+0
128,1.20E+0
129,1.44E+0
130,1.20E+0
131,1.44E+0
132,1.48E+0
133,1.32E+0
134,1.32E+0
135,1.48E+0
136,1.48E+0
137,1.24E+0
138,1.20E+0
139,1.44E+0
140,1.44E+0
141,1.16E+0
142,1.12E+0
143,1.44E+0
144,1.44E+0
145,1.20E+0
146,1.16E+0
147,1.48E+0
148,1.48E+0
149,1.16E+0
150,1.44E+0
151,1.20E+0
152,1.24E+0
153,1.44E+0
154,1.48E+0
155,1.24E+0
156,1.28E+0
157,1.48E+0
158,1.36E+0
159,1.52E+0
160,1.52E+0
161,1.36E+0
162,1.52E+0
163,1.36E+0
164,1.52E+0
165,1.36E+0
166,1.52E+0
167,1.40E+0
168,1.52E+0
169,1.32E+0
170,1.36E+0
171,1.48E+0
